,Unnamed: 0,Game_Id,Date,Period,Event,Description,Time_Elapsed,Seconds_Elapsed,Strength,Ev_Zone,Type,Ev_Team,Home_Zone,Away_Team,Home_Team,p1_name,p1_ID,p2_name,p2_ID,p3_name,p3_ID,awayPlayer1,awayPlayer1_id,awayPlayer2,awayPlayer2_id,awayPlayer3,awayPlayer3_id,awayPlayer4,awayPlayer4_id,awayPlayer5,awayPlayer5_id,awayPlayer6,awayPlayer6_id,homePlayer1,homePlayer1_id,homePlayer2,homePlayer2_id,homePlayer3,homePlayer3_id,homePlayer4,homePlayer4_id,homePlayer5,homePlayer5_id,homePlayer6,homePlayer6_id,Away_Players,Home_Players,Away_Score,Home_Score,Away_Goalie,Away_Goalie_Id,Home_Goalie,Home_Goalie_Id,xC,yC,Home_Coach,Away_Coach,prev_Unnamed: 0,prev_Game_Id,prev_Date,prev_Period,prev_Event,prev_Description,prev_Time_Elapsed,prev_Seconds_Elapsed,prev_Strength,prev_Ev_Zone,prev_Type,prev_Ev_Team,prev_Home_Zone,prev_Away_Team,prev_Home_Team,prev_p1_name,prev_p1_ID,prev_p2_name,prev_p2_ID,prev_p3_name,prev_p3_ID,prev_awayPlayer1,prev_awayPlayer1_id,prev_awayPlayer2,prev_awayPlayer2_id,prev_awayPlayer3,prev_awayPlayer3_id,prev_awayPlayer4,prev_awayPlayer4_id,prev_awayPlayer5,prev_awayPlayer5_id,prev_awayPlayer6,prev_awayPlayer6_id,prev_homePlayer1,prev_homePlayer1_id,prev_homePlayer2,prev_homePlayer2_id,prev_homePlayer3,prev_homePlayer3_id,prev_homePlayer4,prev_homePlayer4_id,prev_homePlayer5,prev_homePlayer5_id,prev_homePlayer6,prev_homePlayer6_id,prev_Away_Players,prev_Home_Players,prev_Away_Score,prev_Home_Score,prev_Away_Goalie,prev_Away_Goalie_Id,prev_Home_Goalie,prev_Home_Goalie_Id,prev_xC,prev_yC,prev_Home_Coach,prev_Away_Coach,home_or_away,true_strength,on_empty_net,Goal_Probability,total_xG,Minutes_Elapsed
262,262,30123,2024-04-24,2,MISS,"TOR #44 RIELLY, Wrist, Wide Right, Off. Zone, 36 ft. ",15:37,2137.0,5x5,Off,WRIST SHOT,TOR,Off,BOS,TOR,MORGAN RIELLY,8476853.0,,,,,JESPER BOQVIST,8480003.0,DAVID PASTRNAK,8477956.0,JAKE DEBRUSK,8478498.0,KEVIN SHATTENKIRK,8474031.0,PARKER WOTHERSPOON,8478450.0,JEREMY SWAYMAN,8480280.0,JOHN TAVARES,8475166.0,MITCH MARNER,8478483.0,MATTHEW KNIES,8482720.0,MORGAN RIELLY,8476853.0,ILYA LYUBUSHKIN,8480950.0,ILYA SAMSONOV,8478492.0,6,6,0,1,JEREMY SWAYMAN,8480280.0,ILYA SAMSONOV,8478492.0,71.0,31.0,Sheldon Keefe,Jim Montgomery,261.0,30123.0,2024-04-24,2.0,BLOCK,"TOR #16 MARNER BLOCKED BY TEAMMATE, Snap, Def. Zone ",15:35,935.0,5x5,Def,SNAP SHOT,TOR,Off,BOS,TOR,MITCH MARNER,8478483.0,,,,,JESPER BOQVIST,8480003.0,DAVID PASTRNAK,8477956.0,JAKE DEBRUSK,8478498.0,KEVIN SHATTENKIRK,8474031.0,PARKER WOTHERSPOON,8478450.0,JEREMY SWAYMAN,8480280.0,JOHN TAVARES,8475166.0,MITCH MARNER,8478483.0,MATTHEW KNIES,8482720.0,MORGAN RIELLY,8476853.0,ILYA LYUBUSHKIN,8480950.0,ILYA SAMSONOV,8478492.0,6.0,6.0,0.0,1.0,JEREMY SWAYMAN,8480280.0,ILYA SAMSONOV,8478492.0,81.0,-3.0,Sheldon Keefe,Jim Montgomery,home,5x5,0,0.051843908,1.514333,35.61666666666667
265,265,30123,2024-04-24,2,SHOT,"TOR ONGOAL - #23 KNIES, Snap , Off. Zone, 25 ft. ",16:15,2175.0,5x5,Off,SNAP SHOT,TOR,Off,BOS,TOR,MATTHEW KNIES,8482720.0,,,,,PAVEL ZACHA,8478401.0,DAVID PASTRNAK,8477956.0,JAKE DEBRUSK,8478498.0,MASON LOHREI,8482511.0,CHARLIE MCAVOY,8479325.0,JEREMY SWAYMAN,8480280.0,JOHN TAVARES,8475166.0,MITCH MARNER,8478483.0,MATTHEW KNIES,8482720.0,SIMON BENOIT,8481122.0,JAKE MCCABE,8476931.0,ILYA SAMSONOV,8478492.0,6,6,0,1,JEREMY SWAYMAN,8480280.0,ILYA SAMSONOV,8478492.0,70.0,17.0,Sheldon Keefe,Jim Montgomery,264.0,30123.0,2024-04-24,2.0,FAC,TOR won Neu. Zone - BOS #18 ZACHA vs TOR #91 TAVARES,15:56,956.0,5x5,Neu,,TOR,Neu,BOS,TOR,JOHN TAVARES,8475166.0,PAVEL ZACHA,8478401.0,,,PAVEL ZACHA,8478401.0,DAVID PASTRNAK,8477956.0,JAKE DEBRUSK,8478498.0,MASON LOHREI,8482511.0,CHARLIE MCAVOY,8479325.0,JEREMY SWAYMAN,8480280.0,JOHN TAVARES,8475166.0,MITCH MARNER,8478483.0,MATTHEW KNIES,8482720.0,SIMON BENOIT,8481122.0,JAKE MCCABE,8476931.0,ILYA SAMSONOV,8478492.0,6.0,6.0,0.0,1.0,JEREMY SWAYMAN,8480280.0,ILYA SAMSONOV,8478492.0,-20.0,-22.0,Sheldon Keefe,Jim Montgomery,home,5x5,0,0.036858156,1.5511912,36.25
299,299,30123,2024-04-24,3,SHOT,"TOR ONGOAL - #34 MATTHEWS, Slap , Off. Zone, 46 ft. ",1:16,2476.0,5x5,Off,SLAP SHOT,TOR,Off,BOS,TOR,AUSTON MATTHEWS,8479318.0,,,,,TRENT FREDERIC,8479365.0,DANTON HEINEN,8478046.0,BRAD MARCHAND,8473419.0,BRANDON CARLO,8478443.0,HAMPUS LINDHOLM,8476854.0,JEREMY SWAYMAN,8480280.0,MAX DOMI,8477503.0,AUSTON MATTHEWS,8479318.0,TYLER BERTUZZI,8477479.0,SIMON BENOIT,8481122.0,JAKE MCCABE,8476931.0,ILYA SAMSONOV,8478492.0,6,6,2,1,JEREMY SWAYMAN,8480280.0,ILYA SAMSONOV,8478492.0,-51.0,-27.0,Sheldon Keefe,Jim Montgomery,298.0,30123.0,2024-04-24,3.0,FAC,TOR won Neu. Zone - BOS #11 FREDERIC vs TOR #34 MATTHEWS,1:07,67.0,5x5,Neu,,TOR,Neu,BOS,TOR,AUSTON MATTHEWS,8479318.0,TRENT FREDERIC,8479365.0,,,TRENT FREDERIC,8479365.0,JAMES VAN RIEMSDYK,8474037.0,DANTON HEINEN,8478046.0,BRANDON CARLO,8478443.0,HAMPUS LINDHOLM,8476854.0,JEREMY SWAYMAN,8480280.0,MAX DOMI,8477503.0,AUSTON MATTHEWS,8479318.0,TYLER BERTUZZI,8477479.0,SIMON BENOIT,8481122.0,JAKE MCCABE,8476931.0,ILYA SAMSONOV,8478492.0,6.0,6.0,2.0,1.0,JEREMY SWAYMAN,8480280.0,ILYA SAMSONOV,8478492.0,0.0,0.0,Sheldon Keefe,Jim Montgomery,home,5x5,0,0.0,1.5511912,41.266666666666666
313,313,30123,2024-04-24,3,SHOT,"TOR ONGOAL - #59 BERTUZZI, Wrist , Off. Zone, 34 ft. ",4:06,2646.0,5x5,Off,WRIST SHOT,TOR,Off,BOS,TOR,TYLER BERTUZZI,8477479.0,,,,,JOHN BEECHER,8481556.0,JESPER BOQVIST,8480003.0,PAT MAROON,8474034.0,MASON LOHREI,8482511.0,CHARLIE MCAVOY,8479325.0,JEREMY SWAYMAN,8480280.0,AUSTON MATTHEWS,8479318.0,RYAN REAVES,8471817.0,TYLER BERTUZZI,8477479.0,SIMON BENOIT,8481122.0,JAKE MCCABE,8476931.0,ILYA SAMSONOV,8478492.0,6,6,2,1,JEREMY SWAYMAN,8480280.0,ILYA SAMSONOV,8478492.0,-66.0,25.0,Sheldon Keefe,Jim Montgomery,312.0,30123.0,2024-04-24,3.0,DELPEN,BOS,4:03,243.0,5x5,,,,,BOS,TOR,,,,,,,JOHN BEECHER,8481556.0,JESPER BOQVIST,8480003.0,PAT MAROON,8474034.0,MASON LOHREI,8482511.0,CHARLIE MCAVOY,8479325.0,JEREMY SWAYMAN,8480280.0,AUSTON MATTHEWS,8479318.0,RYAN REAVES,8471817.0,TYLER BERTUZZI,8477479.0,SIMON BENOIT,8481122.0,JAKE MCCABE,8476931.0,ILYA SAMSONOV,8478492.0,6.0,6.0,2.0,1.0,JEREMY SWAYMAN,8480280.0,ILYA SAMSONOV,8478492.0,,,Sheldon Keefe,Jim Montgomery,home,5x5,0,0.18411863,1.7353098,44.1
329,329,30123,2024-04-24,3,MISS,"TOR #19 JARNKROK, Wrist, Wide Left, Off. Zone, 30 ft. ",6:26,2786.0,5x5,Off,WRIST SHOT,TOR,Off,BOS,TOR,CALLE JARNKROK,8475714.0,,,,,TRENT FREDERIC,8479365.0,MORGAN GEEKIE,8479987.0,DAVID PASTRNAK,8477956.0,PARKER WOTHERSPOON,8478450.0,CHARLIE MCAVOY,8479325.0,JEREMY SWAYMAN,8480280.0,CALLE JARNKROK,8475714.0,PONTUS HOLMBERG,8480995.0,NICHOLAS ROBERTSON,8481582.0,SIMON BENOIT,8481122.0,JAKE MCCABE,8476931.0,ILYA SAMSONOV,8478492.0,6,6,2,1,JEREMY SWAYMAN,8480280.0,ILYA SAMSONOV,8478492.0,-84.0,30.0,Sheldon Keefe,Jim Montgomery,328.0,30123.0,2024-04-24,3.0,GIVE,"BOS GIVEAWAY - #73 MCAVOY, Def. Zone",6:22,382.0,5x5,Def,,BOS,Off,BOS,TOR,CHARLIE MCAVOY,8479325.0,,,,,TRENT FREDERIC,8479365.0,MORGAN GEEKIE,8479987.0,DAVID PASTRNAK,8477956.0,PARKER WOTHERSPOON,8478450.0,CHARLIE MCAVOY,8479325.0,JEREMY SWAYMAN,8480280.0,CALLE JARNKROK,8475714.0,PONTUS HOLMBERG,8480995.0,NICHOLAS ROBERTSON,8481582.0,SIMON BENOIT,8481122.0,JAKE MCCABE,8476931.0,ILYA SAMSONOV,8478492.0,6.0,6.0,2.0,1.0,JEREMY SWAYMAN,8480280.0,ILYA SAMSONOV,8478492.0,-50.0,-38.0,Sheldon Keefe,Jim Montgomery,home,5x5,0,0.0,1.7353098,46.43333333333333
334,334,30123,2024-04-24,3,SHOT,"TOR ONGOAL - #89 ROBERTSON, Wrist , Off. Zone, 49 ft. ",7:07,2827.0,5x5,Off,WRIST SHOT,TOR,Off,BOS,TOR,NICHOLAS ROBERTSON,8481582.0,,,,,TRENT FREDERIC,8479365.0,MORGAN GEEKIE,8479987.0,DAVID PASTRNAK,8477956.0,MASON LOHREI,8482511.0,KEVIN SHATTENKIRK,8474031.0,JEREMY SWAYMAN,8480280.0,CALLE JARNKROK,8475714.0,PONTUS HOLMBERG,8480995.0,NICHOLAS ROBERTSON,8481582.0,JOEL EDMUNDSON,8476441.0,TIMOTHY LILJEGREN,8480043.0,ILYA SAMSONOV,8478492.0,6,6,2,1,JEREMY SWAYMAN,8480280.0,ILYA SAMSONOV,8478492.0,-41.0,12.0,Sheldon Keefe,Jim Montgomery,333.0,30123.0,2024-04-24,3.0,HIT,"BOS #6 LOHREI HIT TOR #29 HOLMBERG, Def. Zone",7:01,421.0,5x5,Def,,BOS,Off,BOS,TOR,MASON LOHREI,8482511.0,PONTUS HOLMBERG,8480995.0,,,TRENT FREDERIC,8479365.0,MORGAN GEEKIE,8479987.0,DAVID PASTRNAK,8477956.0,MASON LOHREI,8482511.0,KEVIN SHATTENKIRK,8474031.0,JEREMY SWAYMAN,8480280.0,CALLE JARNKROK,8475714.0,PONTUS HOLMBERG,8480995.0,NICHOLAS ROBERTSON,8481582.0,JOEL EDMUNDSON,8476441.0,TIMOTHY LILJEGREN,8480043.0,ILYA SAMSONOV,8478492.0,6.0,6.0,2.0,1.0,JEREMY SWAYMAN,8480280.0,ILYA SAMSONOV,8478492.0,-99.0,20.0,Sheldon Keefe,Jim Montgomery,home,5x5,0,0.01895484,1.7542647,47.11666666666667
357,357,30123,2024-04-24,3,SHOT,"TOR ONGOAL - #11 DOMI, Slap , Off. Zone, 40 ft. ",9:48,2988.0,5x5,Off,SLAP SHOT,TOR,Off,BOS,TOR,MAX DOMI,8477503.0,,,,,TRENT FREDERIC,8479365.0,JAMES VAN RIEMSDYK,8474037.0,DANTON HEINEN,8478046.0,HAMPUS LINDHOLM,8476854.0,PARKER WOTHERSPOON,8478450.0,JEREMY SWAYMAN,8480280.0,MAX DOMI,8477503.0,AUSTON MATTHEWS,8479318.0,TYLER BERTUZZI,8477479.0,TIMOTHY LILJEGREN,8480043.0,MORGAN RIELLY,8476853.0,ILYA SAMSONOV,8478492.0,6,6,2,1,JEREMY SWAYMAN,8480280.0,ILYA SAMSONOV,8478492.0,-62.0,30.0,Sheldon Keefe,Jim Montgomery,356.0,30123.0,2024-04-24,3.0,FAC,TOR won Off. Zone - BOS #11 FREDERIC vs TOR #34 MATTHEWS,9:43,583.0,5x5,Off,,TOR,Off,BOS,TOR,AUSTON MATTHEWS,8479318.0,TRENT FREDERIC,8479365.0,,,TRENT FREDERIC,8479365.0,JAMES VAN RIEMSDYK,8474037.0,DANTON HEINEN,8478046.0,HAMPUS LINDHOLM,8476854.0,PARKER WOTHERSPOON,8478450.0,JEREMY SWAYMAN,8480280.0,MAX DOMI,8477503.0,AUSTON MATTHEWS,8479318.0,TYLER BERTUZZI,8477479.0,TIMOTHY LILJEGREN,8480043.0,MORGAN RIELLY,8476853.0,ILYA SAMSONOV,8478492.0,6.0,6.0,2.0,1.0,JEREMY SWAYMAN,8480280.0,ILYA SAMSONOV,8478492.0,-69.0,-22.0,Sheldon Keefe,Jim Montgomery,home,5x5,0,0.0,1.7542647,49.8
368,368,30123,2024-04-24,3,SHOT,"TOR ONGOAL - #11 DOMI, Wrist , Off. Zone, 44 ft. ",11:22,3082.0,5x5,Off,WRIST SHOT,TOR,Off,BOS,TOR,MAX DOMI,8477503.0,,,,,PAVEL ZACHA,8478401.0,DAVID PASTRNAK,8477956.0,JAKE DEBRUSK,8478498.0,HAMPUS LINDHOLM,8476854.0,CHARLIE MCAVOY,8479325.0,JEREMY SWAYMAN,8480280.0,MAX DOMI,8477503.0,AUSTON MATTHEWS,8479318.0,TYLER BERTUZZI,8477479.0,JAKE MCCABE,8476931.0,MORGAN RIELLY,8476853.0,ILYA SAMSONOV,8478492.0,6,6,2,1,JEREMY SWAYMAN,8480280.0,ILYA SAMSONOV,8478492.0,-67.0,39.0,Sheldon Keefe,Jim Montgomery,367.0,30123.0,2024-04-24,3.0,HIT,"TOR #34 MATTHEWS HIT BOS #88 PASTRNAK, Off. Zone",11:02,662.0,5x5,Off,,TOR,Off,BOS,TOR,AUSTON MATTHEWS,8479318.0,DAVID PASTRNAK,8477956.0,,,PAVEL ZACHA,8478401.0,DAVID PASTRNAK,8477956.0,JAKE DEBRUSK,8478498.0,HAMPUS LINDHOLM,8476854.0,CHARLIE MCAVOY,8479325.0,JEREMY SWAYMAN,8480280.0,MAX DOMI,8477503.0,AUSTON MATTHEWS,8479318.0,TYLER BERTUZZI,8477479.0,JAKE MCCABE,8476931.0,MORGAN RIELLY,8476853.0,ILYA SAMSONOV,8478492.0,6.0,6.0,2.0,1.0,JEREMY SWAYMAN,8480280.0,ILYA SAMSONOV,8478492.0,-49.0,38.0,Sheldon Keefe,Jim Montgomery,home,5x5,0,0.010258755,1.7645235,51.36666666666667
369,369,30123,2024-04-24,3,GOAL,"TOR #59 BERTUZZI(1), Deflected, Defensive Deflection, Off. Zone, 13 ft.Assists: #44 RIELLY(1); #11 DOMI(2) ",11:25,3085.0,5x5,Off,DEFLECTED,TOR,Off,BOS,TOR,TYLER BERTUZZI,8477479.0,MORGAN RIELLY,8476853.0,MAX DOMI,8477503.0,PAVEL ZACHA,8478401.0,DAVID PASTRNAK,8477956.0,JAKE DEBRUSK,8478498.0,HAMPUS LINDHOLM,8476854.0,CHARLIE MCAVOY,8479325.0,JEREMY SWAYMAN,8480280.0,MAX DOMI,8477503.0,AUSTON MATTHEWS,8479318.0,TYLER BERTUZZI,8477479.0,JAKE MCCABE,8476931.0,MORGAN RIELLY,8476853.0,ILYA SAMSONOV,8478492.0,6,6,2,1,JEREMY SWAYMAN,8480280.0,ILYA SAMSONOV,8478492.0,-76.0,-1.0,Sheldon Keefe,Jim Montgomery,368.0,30123.0,2024-04-24,3.0,SHOT,"TOR ONGOAL - #11 DOMI, Wrist , Off. Zone, 44 ft. ",11:22,682.0,5x5,Off,WRIST SHOT,TOR,Off,BOS,TOR,MAX DOMI,8477503.0,,,,,PAVEL ZACHA,8478401.0,DAVID PASTRNAK,8477956.0,JAKE DEBRUSK,8478498.0,HAMPUS LINDHOLM,8476854.0,CHARLIE MCAVOY,8479325.0,JEREMY SWAYMAN,8480280.0,MAX DOMI,8477503.0,AUSTON MATTHEWS,8479318.0,TYLER BERTUZZI,8477479.0,JAKE MCCABE,8476931.0,MORGAN RIELLY,8476853.0,ILYA SAMSONOV,8478492.0,6.0,6.0,2.0,1.0,JEREMY SWAYMAN,8480280.0,ILYA SAMSONOV,8478492.0,-67.0,39.0,Sheldon Keefe,Jim Montgomery,home,5x5,0,0.27835137,2.0428748,51.416666666666664
371,371,30123,2024-04-24,3,SHOT,"TOR ONGOAL - #11 DOMI, Deflected , Off. Zone, 5 ft. ",11:32,3092.0,5x5,Off,DEFLECTED,TOR,Off,BOS,TOR,MAX DOMI,8477503.0,,,,,TRENT FREDERIC,8479365.0,JAMES VAN RIEMSDYK,8474037.0,DANTON HEINEN,8478046.0,MASON LOHREI,8482511.0,CHARLIE MCAVOY,8479325.0,JEREMY SWAYMAN,8480280.0,MAX DOMI,8477503.0,AUSTON MATTHEWS,8479318.0,TYLER BERTUZZI,8477479.0,JOEL EDMUNDSON,8476441.0,TIMOTHY LILJEGREN,8480043.0,ILYA SAMSONOV,8478492.0,6,6,2,2,JEREMY SWAYMAN,8480280.0,ILYA SAMSONOV,8478492.0,-84.0,3.0,Sheldon Keefe,Jim Montgomery,370.0,30123.0,2024-04-24,3.0,FAC,TOR won Neu. Zone - BOS #11 FREDERIC vs TOR #34 MATTHEWS,11:25,685.0,5x5,Neu,,TOR,Neu,BOS,TOR,AUSTON MATTHEWS,8479318.0,TRENT FREDERIC,8479365.0,,,TRENT FREDERIC,8479365.0,JAMES VAN RIEMSDYK,8474037.0,DANTON HEINEN,8478046.0,MASON LOHREI,8482511.0,CHARLIE MCAVOY,8479325.0,JEREMY SWAYMAN,8480280.0,MAX DOMI,8477503.0,AUSTON MATTHEWS,8479318.0,TYLER BERTUZZI,8477479.0,JOEL EDMUNDSON,8476441.0,TIMOTHY LILJEGREN,8480043.0,ILYA SAMSONOV,8478492.0,6.0,6.0,2.0,2.0,JEREMY SWAYMAN,8480280.0,ILYA SAMSONOV,8478492.0,0.0,0.0,Sheldon Keefe,Jim Montgomery,home,5x5,0,1.2222407e-33,2.0428748,51.53333333333333
377,377,30123,2024-04-24,3,MISS,"TOR #91 TAVARES, Tip-In, Wide Right, Off. Zone, 13 ft. ",12:50,3170.0,5x5,Off,TIP-IN,TOR,Off,BOS,TOR,JOHN TAVARES,8475166.0,,,,,PAVEL ZACHA,8478401.0,DAVID PASTRNAK,8477956.0,JAKE DEBRUSK,8478498.0,BRANDON CARLO,8478443.0,HAMPUS LINDHOLM,8476854.0,JEREMY SWAYMAN,8480280.0,JOHN TAVARES,8475166.0,MITCH MARNER,8478483.0,MATTHEW KNIES,8482720.0,SIMON BENOIT,8481122.0,JAKE MCCABE,8476931.0,ILYA SAMSONOV,8478492.0,6,6,3,2,JEREMY SWAYMAN,8480280.0,ILYA SAMSONOV,8478492.0,-76.0,-2.0,Sheldon Keefe,Jim Montgomery,376.0,30123.0,2024-04-24,3.0,SHOT,"BOS ONGOAL - #61 MAROON, Snap , Off. Zone, 16 ft. ",12:16,736.0,5x5,Off,SNAP SHOT,BOS,Def,BOS,TOR,PAT MAROON,8474034.0,,,,,JOHN BEECHER,8481556.0,JESPER BOQVIST,8480003.0,PAT MAROON,8474034.0,PARKER WOTHERSPOON,8478450.0,CHARLIE MCAVOY,8479325.0,JEREMY SWAYMAN,8480280.0,CALLE JARNKROK,8475714.0,PONTUS HOLMBERG,8480995.0,NICHOLAS ROBERTSON,8481582.0,MORGAN RIELLY,8476853.0,ILYA LYUBUSHKIN,8480950.0,ILYA SAMSONOV,8478492.0,6.0,6.0,3.0,2.0,JEREMY SWAYMAN,8480280.0,ILYA SAMSONOV,8478492.0,93.0,-16.0,Sheldon Keefe,Jim Montgomery,home,5x5,0,0.10619513,2.14907,52.833333333333336
403,403,30123,2024-04-24,3,SHOT,"TOR ONGOAL - #89 ROBERTSON, Wrist , Off. Zone, 38 ft. ",16:59,3419.0,5x5,Off,WRIST SHOT,TOR,Off,BOS,TOR,NICHOLAS ROBERTSON,8481582.0,,,,,TRENT FREDERIC,8479365.0,JAMES VAN RIEMSDYK,8474037.0,DANTON HEINEN,8478046.0,PARKER WOTHERSPOON,8478450.0,CHARLIE MCAVOY,8479325.0,JEREMY SWAYMAN,8480280.0,CALLE JARNKROK,8475714.0,PONTUS HOLMBERG,8480995.0,NICHOLAS ROBERTSON,8481582.0,JAKE MCCABE,8476931.0,TIMOTHY LILJEGREN,8480043.0,ILYA SAMSONOV,8478492.0,6,6,3,2,JEREMY SWAYMAN,8480280.0,ILYA SAMSONOV,8478492.0,-57.0,-22.0,Sheldon Keefe,Jim Montgomery,402.0,30123.0,2024-04-24,3.0,HIT,"BOS #11 FREDERIC HIT TOR #37 LILJEGREN, Off. Zone",16:45,1005.0,5x5,Off,,BOS,Def,BOS,TOR,TRENT FREDERIC,8479365.0,TIMOTHY LILJEGREN,8480043.0,,,TRENT FREDERIC,8479365.0,JAMES VAN RIEMSDYK,8474037.0,DANTON HEINEN,8478046.0,PARKER WOTHERSPOON,8478450.0,CHARLIE MCAVOY,8479325.0,JEREMY SWAYMAN,8480280.0,CALLE JARNKROK,8475714.0,PONTUS HOLMBERG,8480995.0,NICHOLAS ROBERTSON,8481582.0,JAKE MCCABE,8476931.0,TIMOTHY LILJEGREN,8480043.0,ILYA SAMSONOV,8478492.0,6.0,6.0,3.0,2.0,JEREMY SWAYMAN,8480280.0,ILYA SAMSONOV,8478492.0,97.0,14.0,Sheldon Keefe,Jim Montgomery,home,5x5,0,0.044897616,2.1939676,56.983333333333334
408,408,30123,2024-04-24,3,MISS,"TOR #34 MATTHEWS, Wrist, Wide Left, Off. Zone, 25 ft. ",17:53,3473.0,5x5,Off,WRIST SHOT,TOR,Off,BOS,TOR,AUSTON MATTHEWS,8479318.0,,,,,TRENT FREDERIC,8479365.0,JAMES VAN RIEMSDYK,8474037.0,DANTON HEINEN,8478046.0,PARKER WOTHERSPOON,8478450.0,CHARLIE MCAVOY,8479325.0,JEREMY SWAYMAN,8480280.0,AUSTON MATTHEWS,8479318.0,MITCH MARNER,8478483.0,PONTUS HOLMBERG,8480995.0,JOEL EDMUNDSON,8476441.0,ILYA LYUBUSHKIN,8480950.0,ILYA SAMSONOV,8478492.0,6,6,3,2,JEREMY SWAYMAN,8480280.0,ILYA SAMSONOV,8478492.0,-84.0,25.0,Sheldon Keefe,Jim Montgomery,407.0,30123.0,2024-04-24,3.0,HIT,"TOR #29 HOLMBERG HIT BOS #29 WOTHERSPOON, Off. Zone",17:27,1047.0,5x5,Off,,TOR,Off,BOS,TOR,PONTUS HOLMBERG,8480995.0,PARKER WOTHERSPOON,8478450.0,,,TRENT FREDERIC,8479365.0,JAMES VAN RIEMSDYK,8474037.0,DANTON HEINEN,8478046.0,PARKER WOTHERSPOON,8478450.0,CHARLIE MCAVOY,8479325.0,JEREMY SWAYMAN,8480280.0,CALLE JARNKROK,8475714.0,PONTUS HOLMBERG,8480995.0,NICHOLAS ROBERTSON,8481582.0,JOEL EDMUNDSON,8476441.0,ILYA LYUBUSHKIN,8480950.0,ILYA SAMSONOV,8478492.0,6.0,6.0,3.0,2.0,JEREMY SWAYMAN,8480280.0,ILYA SAMSONOV,8478492.0,-88.0,35.0,Sheldon Keefe,Jim Montgomery,home,5x5,0,0.023152208,2.2171197,57.88333333333333
409,409,30123,2024-04-24,3,SHOT,"TOR ONGOAL - #19 JARNKROK, Wrist , Off. Zone, 15 ft. ",18:15,3495.0,5x5,Off,WRIST SHOT,TOR,Off,BOS,TOR,CALLE JARNKROK,8475714.0,,,,,PAVEL ZACHA,8478401.0,DAVID PASTRNAK,8477956.0,JAKE DEBRUSK,8478498.0,BRANDON CARLO,8478443.0,HAMPUS LINDHOLM,8476854.0,JEREMY SWAYMAN,8480280.0,CALLE JARNKROK,8475714.0,AUSTON MATTHEWS,8479318.0,JOHN TAVARES,8475166.0,MITCH MARNER,8478483.0,TYLER BERTUZZI,8477479.0,MORGAN RIELLY,8476853.0,6,6,3,2,JEREMY SWAYMAN,8480280.0,,,-81.0,-13.0,Sheldon Keefe,Jim Montgomery,408.0,30123.0,2024-04-24,3.0,MISS,"TOR #34 MATTHEWS, Wrist, Wide Left, Off. Zone, 25 ft. ",17:53,1073.0,5x5,Off,WRIST SHOT,TOR,Off,BOS,TOR,AUSTON MATTHEWS,8479318.0,,,,,TRENT FREDERIC,8479365.0,JAMES VAN RIEMSDYK,8474037.0,DANTON HEINEN,8478046.0,PARKER WOTHERSPOON,8478450.0,CHARLIE MCAVOY,8479325.0,JEREMY SWAYMAN,8480280.0,AUSTON MATTHEWS,8479318.0,MITCH MARNER,8478483.0,PONTUS HOLMBERG,8480995.0,JOEL EDMUNDSON,8476441.0,ILYA LYUBUSHKIN,8480950.0,ILYA SAMSONOV,8478492.0,6.0,6.0,3.0,2.0,JEREMY SWAYMAN,8480280.0,ILYA SAMSONOV,8478492.0,-84.0,25.0,Sheldon Keefe,Jim Montgomery,home,5x5,0,0.056978,2.2740977,58.25
410,410,30123,2024-04-24,3,SHOT,"TOR ONGOAL - #19 JARNKROK, Wrist , Off. Zone, 10 ft. ",18:16,3496.0,5x5,Off,WRIST SHOT,TOR,Off,BOS,TOR,CALLE JARNKROK,8475714.0,,,,,PAVEL ZACHA,8478401.0,DAVID PASTRNAK,8477956.0,JAKE DEBRUSK,8478498.0,BRANDON CARLO,8478443.0,HAMPUS LINDHOLM,8476854.0,JEREMY SWAYMAN,8480280.0,CALLE JARNKROK,8475714.0,AUSTON MATTHEWS,8479318.0,JOHN TAVARES,8475166.0,MITCH MARNER,8478483.0,TYLER BERTUZZI,8477479.0,MORGAN RIELLY,8476853.0,6,6,3,2,JEREMY SWAYMAN,8480280.0,,,-79.0,0.0,Sheldon Keefe,Jim Montgomery,409.0,30123.0,2024-04-24,3.0,SHOT,"TOR ONGOAL - #19 JARNKROK, Wrist , Off. Zone, 15 ft. ",18:15,1095.0,5x5,Off,WRIST SHOT,TOR,Off,BOS,TOR,CALLE JARNKROK,8475714.0,,,,,PAVEL ZACHA,8478401.0,DAVID PASTRNAK,8477956.0,JAKE DEBRUSK,8478498.0,BRANDON CARLO,8478443.0,HAMPUS LINDHOLM,8476854.0,JEREMY SWAYMAN,8480280.0,CALLE JARNKROK,8475714.0,AUSTON MATTHEWS,8479318.0,JOHN TAVARES,8475166.0,MITCH MARNER,8478483.0,TYLER BERTUZZI,8477479.0,MORGAN RIELLY,8476853.0,6.0,6.0,3.0,2.0,JEREMY SWAYMAN,8480280.0,,,-81.0,-13.0,Sheldon Keefe,Jim Montgomery,home,5x5,0,0.19863051,2.4727283,58.266666666666666
